dataset,city,year,deals
odata_all_cities,עמנואל,2003,3
odata_all_cities,עמנואל,2004,3
odata_all_cities,עמנואל,2005,1
odata_all_cities,עמנואל,2006,7
odata_all_cities,עמנואל,2007,9
odata_all_cities,עמנואל,2008,7
odata_all_cities,עמנואל,2009,7
odata_all_cities,עמנואל,2010,11
odata_all_cities,עמנואל,2011,8
odata_all_cities,עמנואל,2012,9
odata_all_cities,עמנואל,2013,6
odata_all_cities,עמנואל,2014,6
odata_all_cities,עמנואל,2015,5
odata_all_cities,עמנואל,2016,8
odata_all_cities,עמנואל,2017,7
odata_all_cities,עמנואל,2018,10
odata_all_cities,עמנואל,2019,2
odata_all_cities,עמנואל,2020,20
odata_all_cities,עמנואל,2021,16
odata_all_cities,עמנואל,2022,9
odata_all_cities,עמנואל,2023,7
odata_all_cities,עמנואל,2024,3
odata_all_cities,עפולה,1998,163
odata_all_cities,עפולה,1999,218
odata_all_cities,עפולה,2000,210
odata_all_cities,עפולה,2001,224
odata_all_cities,עפולה,2002,175
odata_all_cities,עפולה,2003,149
odata_all_cities,עפולה,2004,157
odata_all_cities,עפולה,2005,187
odata_all_cities,עפולה,2006,96
odata_all_cities,עפולה,2007,264
odata_all_cities,עפולה,2008,317
odata_all_cities,עפולה,2009,406
odata_all_cities,עפולה,2010,544
odata_all_cities,עפולה,2011,362
odata_all_cities,עפולה,2012,486
odata_all_cities,עפולה,2013,551
odata_all_cities,עפולה,2014,653
odata_all_cities,עפולה,2015,1130
odata_all_cities,עפולה,2016,699
odata_all_cities,עפולה,2017,575
odata_all_cities,עפולה,2018,458
odata_all_cities,עפולה,2019,554
odata_all_cities,עפולה,2020,664
odata_all_cities,עפולה,2021,1142
odata_all_cities,עפולה,2022,1013
odata_all_cities,עפולה,2023,606
odata_all_cities,עפולה,2024,431
odata_all_cities,עפרה,1999,1
odata_all_cities,עפרה,2004,1
odata_all_cities,עפרה,2005,1
odata_all_cities,עפרה,2007,5
odata_all_cities,עפרה,2008,3
odata_all_cities,עפרה,2009,3
odata_all_cities,עפרה,2010,1
odata_all_cities,עפרה,2011,2
odata_all_cities,עפרה,2012,2
odata_all_cities,עפרה,2013,3
odata_all_cities,עפרה,2014,3
odata_all_cities,עפרה,2015,4
odata_all_cities,עפרה,2016,2
odata_all_cities,עפרה,2017,1
odata_all_cities,עפרה,2018,2
odata_all_cities,עפרה,2019,4
odata_all_cities,עפרה,2020,6
odata_all_cities,עפרה,2021,1
odata_all_cities,עפרה,2022,2
odata_all_cities,עפרה,2024,1
odata_all_cities,עראבה,1999,1
odata_all_cities,עראבה,2002,1
odata_all_cities,עראבה,2003,1
odata_all_cities,עראבה,2010,1
odata_all_cities,עראבה,2011,1
odata_all_cities,עראבה,2012,1
odata_all_cities,עראבה,2013,1
odata_all_cities,עראבה,2014,1
odata_all_cities,עראבה,2015,1
odata_all_cities,עראבה,2016,7
odata_all_cities,עראבה,2017,7
odata_all_cities,עראבה,2018,13
odata_all_cities,עראבה,2019,13
odata_all_cities,עראבה,2020,14
odata_all_cities,עראבה,2021,7
odata_all_cities,עראבה,2022,7
odata_all_cities,עראבה,2023,9
odata_all_cities,עראבה,2024,4
odata_all_cities,ערד,1998,33
odata_all_cities,ערד,1999,60
odata_all_cities,ערד,2000,56
odata_all_cities,ערד,2001,79
odata_all_cities,ערד,2002,46
odata_all_cities,ערד,2003,57
odata_all_cities,ערד,2004,36
odata_all_cities,ערד,2005,44
odata_all_cities,ערד,2006,33
odata_all_cities,ערד,2007,54
odata_all_cities,ערד,2008,82
odata_all_cities,ערד,2009,81
odata_all_cities,ערד,2010,169
odata_all_cities,ערד,2011,214
odata_all_cities,ערד,2012,281
odata_all_cities,ערד,2013,259
odata_all_cities,ערד,2014,251
odata_all_cities,ערד,2015,220
odata_all_cities,ערד,2016,296
odata_all_cities,ערד,2017,333
odata_all_cities,ערד,2018,348
odata_all_cities,ערד,2019,354
odata_all_cities,ערד,2020,345
odata_all_cities,ערד,2021,466
odata_all_cities,ערד,2022,395
odata_all_cities,ערד,2023,319
odata_all_cities,ערד,2024,260
odata_all_cities,ערוגות,2006,4
odata_all_cities,ערוגות,2007,1
odata_all_cities,ערוגות,2008,2
odata_all_cities,ערוגות,2009,2
odata_all_cities,ערוגות,2011,1
odata_all_cities,ערוגות,2012,1
odata_all_cities,ערוגות,2013,5
odata_all_cities,ערוגות,2014,1
odata_all_cities,ערוגות,2015,1
odata_all_cities,ערוגות,2016,1
odata_all_cities,ערוגות,2017,3
odata_all_cities,ערוגות,2018,2
odata_all_cities,ערוגות,2023,1
odata_all_cities,עשרת,2000,1
odata_all_cities,עשרת,2005,1
odata_all_cities,עשרת,2006,1
odata_all_cities,עשרת,2007,2
odata_all_cities,עשרת,2008,7
odata_all_cities,עשרת,2009,3
odata_all_cities,עשרת,2010,1
odata_all_cities,עשרת,2011,1
odata_all_cities,עשרת,2014,2
odata_all_cities,עשרת,2015,5
odata_all_cities,עשרת,2016,1
odata_all_cities,עשרת,2017,2
odata_all_cities,עשרת,2018,1
odata_all_cities,עשרת,2019,2
odata_all_cities,עשרת,2020,4
odata_all_cities,עשרת,2021,8
odata_all_cities,עשרת,2022,3
odata_all_cities,עשרת,2023,3
odata_all_cities,עשרת,2024,2
odata_all_cities,עתלית,1998,5
odata_all_cities,עתלית,1999,13
odata_all_cities,עתלית,2000,11
odata_all_cities,עתלית,2001,13
odata_all_cities,עתלית,2002,11
odata_all_cities,עתלית,2003,14
odata_all_cities,עתלית,2004,15
odata_all_cities,עתלית,2005,15
odata_all_cities,עתלית,2006,35
odata_all_cities,עתלית,2007,41
odata_all_cities,עתלית,2008,35
odata_all_cities,עתלית,2009,52
odata_all_cities,עתלית,2010,46
odata_all_cities,עתלית,2011,39
odata_all_cities,עתלית,2012,48
odata_all_cities,עתלית,2013,60
odata_all_cities,עתלית,2014,56
odata_all_cities,עתלית,2015,34
odata_all_cities,עתלית,2016,56
odata_all_cities,עתלית,2017,48
odata_all_cities,עתלית,2018,82
odata_all_cities,עתלית,2019,78
odata_all_cities,עתלית,2020,80
odata_all_cities,עתלית,2021,133
odata_all_cities,עתלית,2022,80
odata_all_cities,עתלית,2023,46
odata_all_cities,עתלית,2024,42
odata_all_cities,פרדס חנה-כרכור,1998,50
odata_all_cities,פרדס חנה-כרכור,1999,75
odata_all_cities,פרדס חנה-כרכור,2000,45
odata_all_cities,פרדס חנה-כרכור,2001,48
odata_all_cities,פרדס חנה-כרכור,2002,54
odata_all_cities,פרדס חנה-כרכור,2003,57
odata_all_cities,פרדס חנה-כרכור,2004,78
odata_all_cities,פרדס חנה-כרכור,2005,74
odata_all_cities,פרדס חנה-כרכור,2006,126
odata_all_cities,פרדס חנה-כרכור,2007,182
odata_all_cities,פרדס חנה-כרכור,2008,156
odata_all_cities,פרדס חנה-כרכור,2009,173
odata_all_cities,פרדס חנה-כרכור,2010,260
odata_all_cities,פרדס חנה-כרכור,2011,218
odata_all_cities,פרדס חנה-כרכור,2012,221
odata_all_cities,פרדס חנה-כרכור,2013,298
odata_all_cities,פרדס חנה-כרכור,2014,233
odata_all_cities,פרדס חנה-כרכור,2015,280
odata_all_cities,פרדס חנה-כרכור,2016,344
odata_all_cities,פרדס חנה-כרכור,2017,323
odata_all_cities,פרדס חנה-כרכור,2018,256
odata_all_cities,פרדס חנה-כרכור,2019,290
odata_all_cities,פרדס חנה-כרכור,2020,317
odata_all_cities,פרדס חנה-כרכור,2021,552
odata_all_cities,פרדס חנה-כרכור,2022,403
odata_all_cities,פרדס חנה-כרכור,2023,216
odata_all_cities,פרדס חנה-כרכור,2024,191
odata_all_cities,פרדסייה,1998,13
odata_all_cities,פרדסייה,1999,17
odata_all_cities,פרדסייה,2000,13
odata_all_cities,פרדסייה,2001,18
odata_all_cities,פרדסייה,2002,13
odata_all_cities,פרדסייה,2003,14
odata_all_cities,פרדסייה,2004,22
odata_all_cities,פרדסייה,2005,25
odata_all_cities,פרדסייה,2006,20
odata_all_cities,פרדסייה,2007,34
odata_all_cities,פרדסייה,2008,23
odata_all_cities,פרדסייה,2009,16
odata_all_cities,פרדסייה,2010,20
odata_all_cities,פרדסייה,2011,20
odata_all_cities,פרדסייה,2012,20
odata_all_cities,פרדסייה,2013,26
odata_all_cities,פרדסייה,2014,17
odata_all_cities,פרדסייה,2015,32
odata_all_cities,פרדסייה,2016,32
odata_all_cities,פרדסייה,2017,19
odata_all_cities,פרדסייה,2018,14
odata_all_cities,פרדסייה,2019,17
odata_all_cities,פרדסייה,2020,22
odata_all_cities,פרדסייה,2021,50
odata_all_cities,פרדסייה,2022,14
odata_all_cities,פרדסייה,2023,1
odata_all_cities,פרדסייה,2024,8
odata_all_cities,פתח תקווה,1998,767
odata_all_cities,פתח תקווה,1999,652
odata_all_cities,פתח תקווה,2000,493
odata_all_cities,פתח תקווה,2001,532
odata_all_cities,פתח תקווה,2002,716
odata_all_cities,פתח תקווה,2003,623
odata_all_cities,פתח תקווה,2004,657
odata_all_cities,פתח תקווה,2005,842
odata_all_cities,פתח תקווה,2006,1013
odata_all_cities,פתח תקווה,2007,1764
odata_all_cities,פתח תקווה,2008,1755
odata_all_cities,פתח תקווה,2009,1797
odata_all_cities,פתח תקווה,2010,1987
odata_all_cities,פתח תקווה,2011,1385
odata_all_cities,פתח תקווה,2012,1748
odata_all_cities,פתח תקווה,2013,2150
odata_all_cities,פתח תקווה,2014,1838
odata_all_cities,פתח תקווה,2015,2269
odata_all_cities,פתח תקווה,2016,1960
odata_all_cities,פתח תקווה,2017,1727
odata_all_cities,פתח תקווה,2018,1787
odata_all_cities,פתח תקווה,2019,2056
odata_all_cities,פתח תקווה,2020,1830
odata_all_cities,פתח תקווה,2021,2949
odata_all_cities,פתח תקווה,2022,2419
odata_all_cities,פתח תקווה,2023,1723
odata_all_cities,פתח תקווה,2024,1464
odata_all_cities,פתח תקווה,2027,1
odata_all_cities,צוקי ים,2002,1
odata_all_cities,צוקי ים,2004,1
odata_all_cities,צוקי ים,2005,1
odata_all_cities,צוקי ים,2006,1
odata_all_cities,צוקי ים,2007,1
odata_all_cities,צוקי ים,2008,2
odata_all_cities,צוקי ים,2010,1
odata_all_cities,צוקי ים,2011,1
odata_all_cities,צוקי ים,2015,1
odata_all_cities,צוקי ים,2017,2
odata_all_cities,צוקי ים,2018,1
odata_all_cities,צוקי ים,2021,3
odata_all_cities,צוקי ים,2022,3
odata_all_cities,צוקי ים,2023,1
odata_all_cities,צור הדסה,1998,7
odata_all_cities,צור הדסה,1999,9
odata_all_cities,צור הדסה,2000,4
odata_all_cities,צור הדסה,2001,1
odata_all_cities,צור הדסה,2003,6
odata_all_cities,צור הדסה,2004,11
odata_all_cities,צור הדסה,2005,16
odata_all_cities,צור הדסה,2006,12
odata_all_cities,צור הדסה,2007,49
odata_all_cities,צור הדסה,2008,46
odata_all_cities,צור הדסה,2009,43
odata_all_cities,צור הדסה,2010,79
odata_all_cities,צור הדסה,2011,40
odata_all_cities,צור הדסה,2012,45
odata_all_cities,צור הדסה,2013,71
odata_all_cities,צור הדסה,2014,62
odata_all_cities,צור הדסה,2015,101
odata_all_cities,צור הדסה,2016,172
odata_all_cities,צור הדסה,2017,168
odata_all_cities,צור הדסה,2018,78
odata_all_cities,צור הדסה,2019,51
odata_all_cities,צור הדסה,2020,68
odata_all_cities,צור הדסה,2021,98
odata_all_cities,צור הדסה,2022,41
odata_all_cities,צור הדסה,2023,34
odata_all_cities,צור הדסה,2024,32
odata_all_cities,צור יצחק,2005,3
odata_all_cities,צור יצחק,2006,2
odata_all_cities,צור יצחק,2007,9
odata_all_cities,צור יצחק,2008,9
odata_all_cities,צור יצחק,2009,120
odata_all_cities,צור יצחק,2010,122
odata_all_cities,צור יצחק,2011,29
odata_all_cities,צור יצחק,2012,73
odata_all_cities,צור יצחק,2013,129
odata_all_cities,צור יצחק,2014,99
odata_all_cities,צור יצחק,2015,74
odata_all_cities,צור יצחק,2016,82
odata_all_cities,צור יצחק,2017,54
odata_all_cities,צור יצחק,2018,62
odata_all_cities,צור יצחק,2019,82
odata_all_cities,צור יצחק,2020,82
odata_all_cities,צור יצחק,2021,188
odata_all_cities,צור יצחק,2022,63
odata_all_cities,צור יצחק,2023,47
odata_all_cities,צור יצחק,2024,37
odata_all_cities,צור יצחק,2030,2
odata_all_cities,צור משה,2000,8
odata_all_cities,צור משה,2001,1
odata_all_cities,צור משה,2002,4
odata_all_cities,צור משה,2003,32
odata_all_cities,צור משה,2004,24
odata_all_cities,צור משה,2005,5
odata_all_cities,צור משה,2006,10
odata_all_cities,צור משה,2007,6
odata_all_cities,צור משה,2008,10
odata_all_cities,צור משה,2009,9
odata_all_cities,צור משה,2010,11
odata_all_cities,צור משה,2011,10
odata_all_cities,צור משה,2012,14
odata_all_cities,צור משה,2013,13
odata_all_cities,צור משה,2014,7
odata_all_cities,צור משה,2015,14
odata_all_cities,צור משה,2016,12
odata_all_cities,צור משה,2017,6
odata_all_cities,צור משה,2018,12
odata_all_cities,צור משה,2019,10
odata_all_cities,צור משה,2020,4
odata_all_cities,צור משה,2021,13
odata_all_cities,צור משה,2022,5
odata_all_cities,צור משה,2023,5
odata_all_cities,צור משה,2024,3
odata_all_cities,צורית,2002,1
odata_all_cities,צורית,2003,1
odata_all_cities,צורית,2006,1
odata_all_cities,צורית,2007,1
odata_all_cities,צורית,2008,2
odata_all_cities,צורית,2009,1
odata_all_cities,צורית,2010,1
odata_all_cities,צורית,2011,2
odata_all_cities,צורית,2012,1
odata_all_cities,צורית,2013,2
odata_all_cities,צורית,2014,1
odata_all_cities,צורית,2015,1
odata_all_cities,צורית,2016,6
odata_all_cities,צורית,2017,2
odata_all_cities,צורית,2018,2
odata_all_cities,צורית,2019,2
odata_all_cities,צורית,2020,3
odata_all_cities,צורית,2021,3
odata_all_cities,צורית,2022,2
odata_all_cities,צורית,2023,3
odata_all_cities,צלפון,2023,1
odata_all_cities,צפרייה,2011,1
odata_all_cities,צפרייה,2016,1
odata_all_cities,צפרייה,2019,1
odata_all_cities,צפת,1998,31
odata_all_cities,צפת,1999,43
odata_all_cities,צפת,2000,24
odata_all_cities,צפת,2001,53
odata_all_cities,צפת,2002,39
odata_all_cities,צפת,2003,62
odata_all_cities,צפת,2004,45
odata_all_cities,צפת,2005,42
odata_all_cities,צפת,2006,39
odata_all_cities,צפת,2007,77
odata_all_cities,צפת,2008,129
odata_all_cities,צפת,2009,144
odata_all_cities,צפת,2010,175
odata_all_cities,צפת,2011,159
odata_all_cities,צפת,2012,166
odata_all_cities,צפת,2013,197
odata_all_cities,צפת,2014,177
odata_all_cities,צפת,2015,166
odata_all_cities,צפת,2016,163
odata_all_cities,צפת,2017,194
odata_all_cities,צפת,2018,246
odata_all_cities,צפת,2019,212
odata_all_cities,צפת,2020,281
odata_all_cities,צפת,2021,396
odata_all_cities,צפת,2022,363
odata_all_cities,צפת,2023,255
odata_all_cities,צפת,2024,111
odata_all_cities,קדומים,2016,3
odata_all_cities,קדומים,2018,2
odata_all_cities,קדומים,2019,3
odata_all_cities,קדומים,2020,1
odata_all_cities,קדימה-צורן,1998,32
odata_all_cities,קדימה-צורן,1999,46
odata_all_cities,קדימה-צורן,2000,31
odata_all_cities,קדימה-צורן,2001,40
odata_all_cities,קדימה-צורן,2002,39
odata_all_cities,קדימה-צורן,2003,31
odata_all_cities,קדימה-צורן,2004,61
odata_all_cities,קדימה-צורן,2005,66
odata_all_cities,קדימה-צורן,2006,68
odata_all_cities,קדימה-צורן,2007,71
odata_all_cities,קדימה-צורן,2008,61
odata_all_cities,קדימה-צורן,2009,69
odata_all_cities,קדימה-צורן,2010,88
odata_all_cities,קדימה-צורן,2011,106
odata_all_cities,קדימה-צורן,2012,154
odata_all_cities,קדימה-צורן,2013,193
odata_all_cities,קדימה-צורן,2014,120
odata_all_cities,קדימה-צורן,2015,169
odata_all_cities,קדימה-צורן,2016,182
odata_all_cities,קדימה-צורן,2017,131
odata_all_cities,קדימה-צורן,2018,145
odata_all_cities,קדימה-צורן,2019,127
odata_all_cities,קדימה-צורן,2020,178
odata_all_cities,קדימה-צורן,2021,225
odata_all_cities,קדימה-צורן,2022,107
odata_all_cities,קדימה-צורן,2023,54
odata_all_cities,קדימה-צורן,2024,55
odata_all_cities,קדרון,2000,1
odata_all_cities,קדרון,2003,1
odata_all_cities,קדרון,2009,3
odata_all_cities,קדרון,2013,2
odata_all_cities,קדרון,2014,3
odata_all_cities,קדרון,2015,1
odata_all_cities,קדרון,2016,3
odata_all_cities,קדרון,2017,2
odata_all_cities,קדרון,2018,2
odata_all_cities,קדרון,2019,1
odata_all_cities,קדרון,2020,3
odata_all_cities,קדרון,2021,2
odata_all_cities,קדרון,2023,2
odata_all_cities,קורנית,2007,2
odata_all_cities,קורנית,2008,1
odata_all_cities,קורנית,2014,1
odata_all_cities,קורנית,2015,1
odata_all_cities,קורנית,2016,1
odata_all_cities,קורנית,2018,3
odata_all_cities,קורנית,2019,2
odata_all_cities,קורנית,2020,1
odata_all_cities,קורנית,2021,2
odata_all_cities,קורנית,2022,1
